,Mean_1,Mean_2,SD_2,Obli_2,Kurt_2,ES1_2,ES2_2,simple_mean2,Mean_3,SD_3,Obli_3,Kurt_3,simple_mean3,flair
310,54.22758390465562,210.26315789473682,19.663865083642655,-6.4412170392535,773.1626025877049,0.9279690908361976,26.0,1.2666666666666666,6.7368421052631575,4.522948563925015,14.424230257417838,154.9260329671773,1.52,23
311,41.49525171396684,208.87333333333336,25.411951693817002,11.752962856073758,1228.1845483225927,1.030998127687189,20.0,2.5,7.373333333333334,6.070196775137433,22.098217183238365,183.97217808741743,3.0,24
312,45.021718550701536,198.0,10.816653826391969,-13.935524737428105,235.11538461538458,0.6677984045484624,23.0,0.5666666666666667,4.764705882352942,4.263793005745911,5.922119447359888,31.58734883818952,0.68,25
313,39.06190210459184,169.43333333333334,8.4810900766876,-6.645260705722647,120.53029761904764,0.5364165065129514,20.0,0.5,3.333333333333333,2.844097201026872,2.8786938973206775,9.904761904761907,0.6,26
314,31.166035554846935,218.16666666666669,32.660235336295756,-102.5154035377226,1909.0988554405785,0.9887318645964877,29.0,1.6,5.583333333333333,4.559026455529977,15.192196871778412,152.19837259160266,1.92,27
315,21.362309669961732,225.21851851851852,17.46198064870028,-45.2476889775011,1058.3572934762674,0.8932872293285568,26.0,4.5,9.85925925925926,7.228711234927691,15.74297065080719,147.38094953286134,5.4,28
316,18.292296117665817,245.08333333333334,10.313489009814067,-35.70984305107898,339.0514937106923,0.5872570804649624,28.0,0.4,2.8333333333333335,2.5440562537456244,4.823820760609795,18.23998569384835,0.48,29
317,38.25462870695153,83.58333333333333,7.286480839905025,0.7359047852854484,144.83111397479956,0.5481488368583071,9.0,6.6,11.944444444444443,8.002016440597986,10.097028244071362,126.78215875431718,7.92,13
318,39.993946308992356,95.5,3.605551275463989,8.544730149521737,30.250000000000007,0.23694871283117214,10.0,1.7,5.117647058823529,5.421985233789606,24.9249133437428,217.00161443773257,2.04,14
319,45.30938596141581,98.9090909090909,5.464006945532413,-2.2397706383280673,83.72388429752064,0.42314606000640315,11.0,1.1,3.7272727272727275,2.7990553306073913,3.023276127788748,14.20050911880601,1.32,16
320,37.421222297512756,77.0,2.0,10.606601717798211,57.25,0.09715952593740335,8.0,0.5666666666666667,3.941176470588235,2.6002395418000406,2.122429230998958,13.532025514161347,0.68,17
321,48.03081652582908,120.15254237288136,11.758968534440733,-14.47601289488277,334.8076413831539,0.7374393617493965,14.0,1.9666666666666666,4.423728813559322,3.1580051085204035,2.0613640998094893,14.774063398630439,2.36,18
322,53.341213926977034,138.4878048780488,12.903718411371825,19.391148083142525,347.88367645374177,0.7229149583431088,15.0,1.3666666666666667,4.2926829268292686,3.0623114372135625,1.7357694605180478,14.12302611647922,1.64,19
323,59.95294064891581,174.82716049382717,14.748961146472915,-4.862750842060157,506.6148483803921,0.8390890235890343,19.0,2.7,5.074074074074074,4.515481675297235,20.34823797136072,199.63545584215953,3.24,20
324,54.80953045280612,184.92583732057412,21.607370760665134,56.48420790400683,1290.7746375908816,0.9821770330775965,18.0,6.966666666666667,6.153110047846889,4.256770839862628,10.297567392081193,116.88882671211006,8.36,21
325,60.15701729910715,186.0684931506849,17.20610656740383,42.485482278054896,800.9476020788701,0.8719459043419975,19.0,2.433333333333333,6.63013698630137,6.098521826999181,21.345303620779163,181.13823613368646,2.92,22
326,49.85625099649235,157.54651162790697,20.35950550910916,216.1852000166812,3585.476413965971,0.7282840997473141,17.0,1.4333333333333333,8.395348837209301,7.068237288510106,23.499188706650983,189.21112751361179,1.72,23
327,55.273477359693885,204.73913043478262,10.308153764203608,-0.6771500376021976,195.11985678949955,0.6542045194524448,22.0,0.7666666666666667,4.826086956521739,3.045341044841298,-0.25026192736115366,11.842593884113967,0.92,24
328,36.6456074617347,112.625,5.622221536012255,-4.318830124211389,67.31473214285715,0.4231395208080887,12.0,0.5333333333333333,4.375,3.6550478793033614,4.0668057299562435,22.43766447368421,0.64,19
329,31.150251116071427,111.21686746987952,11.518239273881559,-2.5763093448939896,404.24958299792826,0.7301810885412388,12.0,2.7666666666666666,8.204819277108435,7.970969973393252,25.9087261724367,192.33552833598878,3.32,21
330,33.07309769610969,137.1590909090909,19.90054040131732,12.09607440489215,959.8826304486556,0.9646763942554103,13.0,5.133333333333334,8.11038961038961,6.851449451646234,21.28337935663923,168.84259072624917,6.16,22
331,40.668676259566325,169.0,10.464224768228174,7.59967104476326,207.90068493150687,0.6591176734707074,18.0,0.5666666666666667,3.764705882352941,2.462170533700747,-0.3202113615987022,4.3542446793382945,0.68,24
332,47.623709542410715,179.91666666666663,11.064520374201093,-5.8710763615204655,210.4928278688522,0.6553146567257018,21.0,0.6,4.111111111111111,3.034777840832814,1.5207360336491251,10.206831496375733,0.72,25
333,17.957818478954085,52.96153846153847,3.581262875995317,8.661472160130968,30.773668639053156,0.2346076781407606,5.0,0.43333333333333335,4.153846153846154,3.278042423486541,2.533585389087832,15.296353257044547,0.52,11
334,41.061897122130105,107.3125,4.115044805345381,-4.310684307524471,18.449218749999996,0.28731326376205824,12.0,0.5333333333333333,3.5625,2.5487435630129602,0.7181993198561643,5.051706723541791,0.64,12
335,29.58440788424745,92.84615384615385,6.202929256484129,1.8455747924344053,69.42100591715973,0.4594424883243212,10.0,0.43333333333333335,3.3076923076923084,2.865836309261101,3.0611409392294058,10.27737325853043,0.52,18
336,43.26776745854592,154.84782608695653,10.621384072799936,-0.5074354952929868,220.98898854341647,0.6697414760132533,17.0,0.7666666666666667,5.434782608695652,5.097536378158969,27.88937901202619,250.0837797941976,0.92,20
337,31.53629225127551,115.20535714285714,11.235219173316068,13.109166903290948,288.07588548029867,0.6909496066925971,12.0,1.8666666666666667,7.267857142857142,7.207364961889855,28.03385182570467,213.29914536635172,2.24,22
338,38.426349250637756,148.0581395348837,13.121174659520628,22.587414231432454,395.4523520829434,0.7648837491245448,15.0,2.8666666666666667,5.7558139534883725,5.387185584656076,25.518351760484205,226.35559871323883,3.44,23
339,37.88973313934949,186.06707317073173,24.459680884971622,70.49699005483764,1644.442889173678,1.0372208559765903,20.0,5.466666666666667,7.664634146341463,4.901813301895423,14.30234388390981,151.23557218365292,6.56,24
340,29.94563137755102,170.0,25.945298930352795,-35.70223925110231,1196.1230366492143,1.0219605577093167,22.0,2.7333333333333334,8.69512195121951,4.642562960131659,12.425146943721638,136.77636362302312,3.28,25
341,46.33054647640306,240.26666666666665,11.389859037270343,-25.382376735845465,398.98660066006556,0.6641440951262358,27.0,0.5,4.733333333333333,6.09334792120792,36.396932662432086,305.1941329502833,0.6,26
342,38.956956513073976,108.71052631578945,7.5920938611608255,-18.92658935959503,176.2990824099717,0.4464955756428563,12.0,0.6333333333333333,7.842105263157894,7.693217504260947,21.729399659661045,170.65607485214164,0.76,12
343,44.372638313137756,135.43333333333334,5.7788887820718235,1.152654546579003,69.10179487179485,0.4384696840285886,15.0,0.5,3.666666666666666,3.155242550986462,3.6504027301945143,16.074404761904763,0.6,13
344,42.241285674426024,159.375,5.058511803551185,1.6868351696290713,60.48437500000001,0.3855207255966539,18.0,0.8,5.708333333333332,5.357853788805945,25.58904959811838,212.50361323203305,0.96,21
345,46.34883211096939,158.1,6.050344342817743,-21.788160268858864,126.74578947368397,0.33212862442925434,18.0,0.5,4.066666666666666,3.1084115271666044,2.287069475051128,12.365679239497085,0.6,22
346,27.66334004304847,66.17857142857143,3.4877701782552317,-9.070992482277328,32.75637755102045,0.22565065704256193,7.0,0.4666666666666667,3.3571428571428568,2.99063163077976,5.9139600088819675,27.916798607634735,0.56,14
347,32.51001474808673,78.82876712328766,6.012099203787259,-6.5731852748426265,71.709338328671,0.4397647155387381,8.0,2.433333333333333,5.164383561643835,3.322870926675639,0.850757597370735,15.979393348019808,2.92,15
348,27.900420519770407,57.611111111111114,8.758417467968165,-7.978886411432454,144.08257967269597,0.5842560652085378,6.0,1.2,5.111111111111111,5.834655934718277,29.97302035122459,258.3087203250395,1.44,16
349,30.975506218112244,93.82008368200836,18.731505645801345,-7.674580974527953,543.0231585225655,0.8264097462621467,8.0,7.966666666666667,7.589958158995817,4.201920212361567,1.8087052753894446,67.28440166827485,9.56,17
